1.503758,0.56395944,0.512540294,0.7407403,0.537602843
1.510205,0.556598255,0.511636135,0.742679691,0.53458998
1.516253,0.557012626,0.512540294,0.738658132,0.534010584
1.522377,0.557621996,0.512068559,0.737361238,0.534512727
1.528695,0.56110759,0.51737558,0.736373696,0.531461238
1.534643,0.560961342,0.517336269,0.738907992,0.532079261
1.540375,0.566104422,0.522486045,0.747034397,0.538298119
1.546547,0.559742602,0.524608853,0.74024058,0.52895052
1.552502,0.559303856,0.525788191,0.738336883,0.529761675
1.558695,0.56227758,0.527439264,0.739633776,0.53003206
1.564652,0.559766977,0.530073119,0.734481897,0.528873267
1.570718,0.558280115,0.522879157,0.731543065,0.520723087
1.57699,0.560985716,0.522918468,0.734910229,0.524392599
1.582938,0.564446936,0.521621197,0.731769129,0.525821778
1.588697,0.566689416,0.526338549,0.733494354,0.524624358
1.594988,0.567737532,0.523704694,0.741751639,0.521843254
1.600963,0.564471311,0.522761223,0.746070651,0.518019236
1.60714,0.562667577,0.521070839,0.74714148,0.508748889
1.612885,0.561448837,0.523075713,0.74645139,0.501602997
1.619083,0.561595086,0.526613727,0.747783978,0.509135154
1.625102,0.560351972,0.526456482,0.746510881,0.505890533
1.631343,0.563008824,0.528815158,0.750246886,0.507937734
1.63762,0.56395944,0.536284299,0.755291682,0.50168025
1.643647,0.569248769,0.536952591,0.761764251,0.506778941
1.64974,0.566323795,0.531449013,0.757504729,0.502800417
1.656048,0.56803003,0.536087743,0.754672981,0.500251072
1.661952,0.565665675,0.531920748,0.752757386,0.499053652
1.668207,0.570613757,0.528697225,0.757956857,0.507319711
1.674308,0.569200019,0.529129649,0.760836199,0.505233883
1.680348,0.565860674,0.53164557,0.763322903,0.502916296
1.686425,0.569126895,0.529247582,0.764714981,0.504461354
1.692853,0.565982548,0.528146867,0.762454341,0.509366913
1.699547,0.562521328,0.526770973,0.764774471,0.507899108
1.705738,0.560498221,0.524451608,0.763953502,0.507358338
1.711728,0.562813825,0.522486045,0.763144431,0.507667349
1.717735,0.567030663,0.517532825,0.757825978,0.504731739
1.723683,0.574343099,0.521896376,0.763929706,0.505233883
1.729583,0.574343099,0.525316456,0.762894571,0.511336861
1.735782,0.573977478,0.524648164,0.762620914,0.514426977
1.741515,0.573953103,0.524962654,0.763489476,0.510718838
1.747675,0.575634963,0.525237833,0.76434614,0.513577195
1.753628,0.576634329,0.521503263,0.76114555,0.514890494
